frame,time_seconds,log_energy,centroid_hz,bandwidth_hz,cepstrum_0,cepstrum_1,cepstrum_2,cepstrum_3,cepstrum_4,cepstrum_5,cepstrum_6,cepstrum_7,cepstrum_8,cepstrum_9,cepstrum_10,cepstrum_11,cepstrum_12,cepstrum_13,cepstrum_14,cepstrum_15,cepstrum_16,cepstrum_17,cepstrum_18,cepstrum_19
1712,3.424000,1.619817,2371.995,2256.439,-33.079575,10.423887,1.054619,0.680570,2.521468,-1.260887,-3.051320,-0.740584,0.868225,0.813103,0.382092,0.238880,0.258902,1.376127,1.825408,0.641441,-0.370416,-0.370256,0.833569,0.099936
1713,3.426000,1.563163,2439.193,2315.583,-33.267094,10.141816,0.960049,0.716893,2.547563,-1.385725,-3.071461,-0.542234,0.836037,0.385388,0.071997,0.103637,0.323492,1.358819,1.671034,0.382912,-0.691977,-0.353010,0.941471,0.147848
1714,3.428000,1.523452,2516.683,2362.936,-33.375618,9.880203,0.798225,0.653467,2.579680,-1.405129,-3.142090,-0.467310,0.836282,0.054305,-0.276254,-0.138709,0.293409,1.294647,1.515789,0.085441,-1.015417,-0.302544,1.007496,0.118685
1715,3.430000,1.508618,2587.609,2385.682,-33.367195,9.713217,0.608342,0.509512,2.605373,-1.288446,-3.248004,-0.538732,0.857531,-0.131881,-0.604730,-0.462566,0.126181,1.161525,1.384657,-0.185107,-1.291603,-0.237143,1.001350,-0.009404
1716,3.432000,1.518431,2636.558,2382.047,-33.255333,9.666234,0.456692,0.354525,2.641385,-1.006577,-3.337012,-0.728394,0.885239,-0.157501,-0.846360,-0.780132,-0.131238,0.985247,1.303751,-0.362219,-1.471930,-0.158076,0.912383,-0.213623
1717,3.434000,1.544864,2658.153,2361.350,-33.115215,9.684841,0.379088,0.247931,2.698040,-0.585166,-3.373164,-0.981921,0.908583,-0.043495,-0.982829,-1.033043,-0.406761,0.817298,1.274164,-0.431586,-1.537362,-0.052000,0.748726,-0.457566
1718,3.436000,1.577624,2657.272,2337.762,-33.018303,9.686686,0.379785,0.218901,2.770422,-0.118645,-3.363480,-1.245412,0.911770,0.158216,-1.052607,-1.236097,-0.662796,0.700750,1.270875,-0.427626,-1.500465,0.086330,0.512029,-0.725832
1719,3.438000,1.608609,2644.695,2324.563,-32.970081,9.619051,0.444325,0.272240,2.855633,0.281658,-3.333812,-1.475672,0.871115,0.385380,-1.094952,-1.423401,-0.881960,0.674841,1.283220,-0.376421,-1.372566,0.248441,0.203667,-1.009356
1720,3.440000,1.634163,2633.332,2334.635,-32.892399,9.457659,0.556988,0.387068,2.942153,0.539371,-3.313015,-1.627873,0.786550,0.576549,-1.121435,-1.602102,-1.044301,0.758499,1.304062,-0.286507,-1.168923,0.398590,-0.140124,-1.294679
1721,3.442000,1.655924,2645.354,2397.773,-32.564255,9.120656,0.723485,0.478552,2.968011,0.687940,-3.309130,-1.626626,0.683001,0.629564,-1.094223,-1.741332,-1.111320,0.952279,1.264058,-0.184459,-0.916710,0.460391,-0.390386,-1.594754
1722,3.444000,1.680412,2713.380,2555.212,-31.749352,8.544227,0.927146,0.391150,2.853372,0.802606,-3.272213,-1.420156,0.561769,0.452676,-0.964781,-1.769456,-1.023555,1.202927,1.077052,-0.175266,-0.667049,0.392547,-0.433757,-1.879411
1723,3.446000,1.716619,2863.434,2817.741,-30.478577,7.804839,1.110162,0.075739,2.616668,0.906124,-3.156684,-1.055763,0.420218,0.109894,-0.735789,-1.631301,-0.765174,1.421342,0.773701,-0.325799,-0.468537,0.217907,-0.364393,-2.067576
1724,3.448000,1.771942,3093.051,3141.049,-28.992044,7.022700,1.224503,-0.366250,2.336050,1.033442,-2.971662,-0.634747,0.292134,-0.258827,-0.431210,-1.339817,-0.384732,1.604084,0.450122,-0.564795,-0.320016,-0.026869,-0.332461,-2.140410
1725,3.450000,1.847601,3364.343,3453.643,-27.515574,6.315261,1.285444,-0.810813,2.099509,1.232839,-2.732820,-0.234513,0.222431,-0.521681,-0.049515,-0.936509,0.064664,1.809242,0.206996,-0.771824,-0.177646,-0.280020,-0.367647,-2.104594
1726,3.452000,1.936711,3621.842,3702.307,-26.187393,5.773637,1.332486,-1.200795,1.942742,1.500422,-2.480155,0.078371,0.203986,-0.637365,0.377280,-0.509651,0.503710,2.049458,0.088193,-0.881152,-0.014639,-0.482725,-0.415062,-1.957996
1727,3.454000,2.026671,3820.632,3869.101,-25.081112,5.448831,1.392729,-1.536457,1.843713,1.776421,-2.287331,0.228634,0.164995,-0.678424,0.740994,-0.199179,0.818077,2.265472,0.060168,-0.899937,0.161565,-0.605564,-0.419113,-1.709804
1728,3.456000,2.103857,3940.463,3959.461,-24.242558,5.355042,1.485155,-1.816249,1.789933,2.022832,-2.187169,0.201502,0.070055,-0.709163,0.963807,-0.085106,0.952122,2.410402,0.076869,-0.855274,0.338341,-0.639481,-0.355425,-1.386183
1729,3.458000,2.157374,3981.428,3984.904,-23.737217,5.440034,1.586305,-2.043566,1.785803,2.232797,-2.164841,0.048923,-0.047265,-0.732944,1.043238,-0.145988,0.943767,2.484751,0.102628,-0.780829,0.493686,-0.609556,-0.258190,-1.047940
1730,3.460000,2.180791,3953.749,3953.261,-23.623343,5.627155,1.639003,-2.226576,1.848598,2.403492,-2.206514,-0.165397,-0.129238,-0.733880,0.997059,-0.322521,0.871249,2.512544,0.114138,-0.696930,0.620482,-0.541544,-0.178971,-0.754701
1731,3.462000,2.172450,3870.826,3866.293,-23.919981,5.867420,1.588696,-2.367581,1.998337,2.517375,-2.317711,-0.395300,-0.133595,-0.709770,0.833391,-0.565232,0.795468,2.511921,0.108844,-0.594576,0.729836,-0.444810,-0.142283,-0.534731
1732,3.464000,2.135094,3748.087,3721.531,-24.616978,6.146067,1.410178,-2.458954,2.237434,2.539660,-2.498568,-0.603253,-0.049659,-0.672956,0.568763,-0.836173,0.731970,2.477315,0.111209,-0.440353,0.819104,-0.332726,-0.133953,-0.385399
1733,3.466000,2.075930,3603.434,3516.663,-25.670158,6.479550,1.105483,-2.483778,2.557555,2.425439,-2.744813,-0.759402,0.115415,-0.636859,0.223313,-1.109532,0.669756,2.384617,0.148035,-0.197950,0.876525,-0.225431,-0.125069,-0.287871
1734,3.468000,2.005500,3459.836,3258.204,-26.996567,6.900248,0.695871,-2.425160,2.944024,2.133361,-3.053339,-0.852306,0.351001,-0.594494,-0.186580,-1.373534,0.603730,2.209557,0.212354,0.132489,0.897608,-0.138674,-0.107193,-0.225294
1735,3.470000,1.935635,3343.908,2971.103,-28.476374,7.432230,0.232926,-2.274786,3.367601,1.653100,-3.403444,-0.891154,0.632905,-0.518076,-0.644558,-1.626715,0.539713,1.941229,0.263458,0.487658,0.882222,-0.076782,-0.103494,-0.197074
1736,3.472000,1.876776,3276.014,2700.616,-29.955936,8.035975,-0.220585,-2.055840,3.774199,1.030190,-3.753892,-0.887628,0.918473,-0.388373,-1.129978,-1.847482,0.495521,1.591753,0.261978,0.760390,0.839507,-0.025050,-0.141589,-0.208172
1737,3.474000,1.834884,3257.761,2495.937,-31.223652,8.595897,-0.591416,-1.815898,4.089487,0.383949,-4.061018,-0.826501,1.167837,-0.214216,-1.595487,-1.969637,0.498282,1.219240,0.202620,0.857538,0.806609,0.059799,-0.207370,-0.255554
1738,3.476000,1.809749,3267.881,2380.187,-32.057182,8.964590,-0.808865,-1.589805,4.239565,-0.127939,-4.298902,-0.676025,1.382361,-0.040419,-1.958193,-1.947600,0.549839,0.931923,0.103299,0.771100,0.825812,0.227974,-0.218056,-0.327403
1739,3.478000,1.795254,3274.293,2337.217,-32.405266,9.099435,-0.860610,-1.382102,4.210063,-0.416792,-4.451988,-0.472418,1.608257,0.094257,-2.151250,-1.817658,0.626358,0.817755,0.003328,0.600495,0.888685,0.483428,-0.093487,-0.378626
1740,3.480000,1.781511,3254.257,2332.097,-32.465668,9.110205,-0.828370,-1.200750,4.067893,-0.506404,-4.508432,-0.327035,1.853629,0.227673,-2.202557,-1.654873,0.686290,0.836413,-0.033214,0.460484,0.949132,0.775783,0.151730,-0.330238
1741,3.482000,1.759884,3203.165,2340.964,-32.456161,9.084966,-0.809961,-1.077786,3.869346,-0.446194,-4.496992,-0.335692,2.061090,0.410845,-2.159485,-1.525954,0.671719,0.882139,0.024580,0.409522,0.949888,1.009007,0.438710,-0.156030
1742,3.484000,1.726350,3127.622,2356.664,-32.461308,9.066584,-0.796755,-1.002617,3.656179,-0.256189,-4.424825,-0.482784,2.202260,0.652286,-2.026428,-1.449344,0.568268,0.895554,0.150005,0.435987,0.861945,1.112594,0.686657,0.096915
1743,3.486000,1.681297,3034.315,2375.561,-32.513519,9.112256,-0.688708,-0.894371,3.463407,0.017623,-4.276940,-0.663593,2.312130,0.940827,-1.813183,-1.398009,0.423876,0.862565,0.276802,0.472255,0.685599,1.069407,0.820102,0.326213
1744,3.488000,1.629022,2928.278,2393.720,-32.636086,9.231508,-0.446805,-0.717501,3.278096,0.285066,-4.087418,-0.819363,2.397844,1.244072,-1.540209,-1.339242,0.290753,0.798890,0.373829,0.485048,0.451685,0.898923,0.830760,0.490378
1745,3.490000,1.576629,2814.668,2407.257,-32.821091,9.401405,-0.097108,-0.483343,3.074924,0.456027,-3.915102,-0.947781,2.421040,1.506301,-1.234802,-1.246772,0.195637,0.721562,0.444467,0.481774,0.195819,0.627833,0.760397,0.604665
1746,3.492000,1.532152,2699.639,2413.840,-33.037529,9.581081,0.312728,-0.211073,2.855015,0.476772,-3.796968,-1.039686,2.347674,1.662457,-0.927249,-1.095300,0.146989,0.635489,0.493180,0.476040,-0.058889,0.290107,0.668490,0.690600
1747,3.494000,1.503567,2588.430,2412.197,-33.242695,9.732613,0.737668,0.084439,2.647975,0.336217,-3.741570,-1.063513,2.172534,1.653000,-0.653194,-0.870530,0.141242,0.540547,0.512300,0.467908,-0.299123,-0.064698,0.606220,0.755532
1748,3.496000,1.497557,2484.937,2401.135,-33.393814,9.847973,1.156999,0.385104,2.487015,0.053285,-3.752902,-0.999037,1.921528,1.455095,-0.454460,-0.586527,0.172310,0.447489,0.479626,0.446262,-0.495252,-0.369687,0.591440,0.798816
1749,3.498000,1.517903,2391.247,2379.612,-33.473404,9.943296,1.571778,0.666811,2.396097,-0.322070,-3.827136,-0.845190,1.663655,1.124794,-0.349158,-0.277941,0.242675,0.384965,0.371963,0.396124,-0.596102,-0.555218,0.605272,0.816084
1750,3.500000,1.563274,2309.204,2348.124,-33.494644,10.030523,1.965327,0.906036,2.401624,-0.710849,-3.951515,-0.624855,1.478717,0.770622,-0.318647,0.014457,0.359543,0.401854,0.206826,0.308859,-0.567370,-0.570925,0.637365,0.803046
1751,3.502000,1.626560,2240.523,2309.620,-33.479282,10.107312,2.277962,1.070782,2.531659,-1.015733,-4.117384,-0.404843,1.401430,0.495676,-0.325377,0.239743,0.504011,0.543585,0.050638,0.181544,-0.434735,-0.415586,0.707335,0.760236
1752,3.504000,1.697273,2185.299,2268.041,-33.436169,10.175564,2.442400,1.121422,2.788386,-1.142054,-4.302307,-0.271286,1.400535,0.357925,-0.325795,0.348990,0.607388,0.800069,-0.017545,0.039210,-0.262562,-0.152229,0.826054,0.705883
1753,3.506000,1.764793,2142.271,2226.826,-33.351562,10.274033,2.466038,1.057996,3.141806,-1.019833,-4.440952,-0.271563,1.391565,0.337048,-0.288404,0.335830,0.583530,1.069638,0.023437,-0.057740,-0.088509,0.114157,0.929252,0.644230
1754,3.508000,1.821841,2109.272,2188.177,-33.208496,10.457684,2.437162,0.946297,3.558163,-0.625855,-4.444767,-0.373162,1.322747,0.381105,-0.216607,0.234483,0.402147,1.230058,0.112189,-0.082303,0.076890,0.291393,0.896994,0.518578
1755,3.510000,1.864991,2085.785,2154.239,-33.028931,10.718744,2.414938,0.838042,3.977289,-0.037365,-4.295236,-0.520499,1.205543,0.462778,-0.153304,0.073979,0.108814,1.246860,0.186295,-0.047630,0.246668,0.370126,0.690701,0.299780
1756,3.512000,1.894326,2073.934,2127.907,-32.865013,10.986774,2.393398,0.731696,4.305533,0.569975,-4.067733,-0.672589,1.092397,0.588622,-0.144838,-0.123218,-0.202113,1.177021,0.208950,0.008804,0.447699,0.407965,0.385264,0.046135
1757,3.514000,1.912784,2077.321,2112.341,-32.724411,11.225067,2.367596,0.629247,4.491851,1.047738,-3.841897,-0.804743,1.030206,0.787611,-0.178017,-0.309586,-0.446494,1.073300,0.132396,0.024334,0.666818,0.423850,0.054165,-0.166487
1758,3.516000,1.924297,2099.789,2110.138,-32.600616,11.407095,2.333645,0.551636,4.548866,1.341973,-3.647280,-0.899714,1.024839,1.048684,-0.225421,-0.445198,-0.585436,0.962846,-0.044937,-0.018069,0.877494,0.416132,-0.259872,-0.303687
1759,3.518000,1.931893,2143.783,2122.335,-32.506813,11.482766,2.271746,0.532315,4.540180,1.481630,-3.473303,-0.926128,1.068910,1.302214,-0.298225,-0.520055,-0.624208,0.860907,-0.247669,-0.065248,1.072138,0.404273,-0.536186,-0.401160
1760,3.520000,1.936616,2208.929,2147.386,-32.444084,11.423863,2.157499,0.584572,4.523459,1.503239,-3.326754,-0.855228,1.169926,1.477072,-0.409516,-0.523529,-0.576722,0.776881,-0.393744,-0.074091,1.234314,0.409519,-0.763302,-0.511529
1761,3.522000,1.937767,2291.110,2181.057,-32.401596,11.243977,1.981856,0.680866,4.508911,1.430321,-3.225696,-0.685848,1.336362,1.536078,-0.562540,-0.458675,-0.440471,0.740825,-0.440850,-0.052971,1.343407,0.440143,-0.940005,-0.663189
1762,3.524000,1.933310,2383.245,2217.827,-32.384277,10.981934,1.768207,0.776042,4.468295,1.283645,-3.180312,-0.459673,1.556920,1.484540,-0.749442,-0.362365,-0.216753,0.793490,-0.387177,-0.034324,1.402853,0.495802,-1.080091,-0.860196
1763,3.526000,1.920357,2477.220,2252.812,-32.420715,10.672292,1.553629,0.845229,4.382573,1.080997,-3.204727,-0.249241,1.804620,1.364391,-0.938876,-0.283908,0.055166,0.939168,-0.249041,-0.026672,1.440120,0.569566,-1.198799,-1.091220
1764,3.528000,1.895903,2565.213,2283.286,-32.538452,10.336284,1.351197,0.868832,4.259072,0.854751,-3.300621,-0.123139,2.046319,1.233718,-1.084716,-0.260920,0.313267,1.149919,-0.032505,-0.009373,1.472040,0.646360,-1.289292,-1.314772
1765,3.530000,1.857640,2640.347,2308.982,-32.740982,9.992598,1.147177,0.818004,4.121955,0.661194,-3.443937,-0.133390,2.240984,1.145987,-1.146845,-0.320166,0.493998,1.387179,0.266130,0.041000,1.483056,0.705184,-1.321227,-1.459576
1766,3.532000,1.805750,2696.533,2330.802,-33.007256,9.669795,0.938228,0.675513,3.990108,0.548457,-3.599385,-0.306543,2.350336,1.131434,-1.109765,-0.471999,0.561426,1.615602,0.631599,0.120007,1.436145,0.723658,-1.273095,-1.476661
1767,3.534000,1.745296,2728.109,2348.712,-33.298737,9.423285,0.780348,0.470228,3.861577,0.522983,-3.730193,-0.624142,2.344137,1.164819,-1.017233,-0.722127,0.514900,1.792879,0.995319,0.181713,1.307943,0.700087,-1.147829,-1.368716
1768,3.536000,1.687723,2732.408,2360.195,-33.559887,9.322149,0.755654,0.257315,3.727663,0.564735,-3.815636,-1.047167,2.199103,1.188833,-0.948080,-1.073296,0.374678,1.874666,1.265174,0.175997,1.103282,0.634716,-0.983343,-1.179658
1769,3.538000,1.649698,2715.875,2360.340,-33.741264,9.388570,0.880875,0.067024,3.595395,0.653071,-3.865065,-1.526259,1.945301,1.190268,-0.955601,-1.492421,0.204847,1.856268,1.380172,0.095256,0.869309,0.518228,-0.851992,-0.974305
1770,3.540000,1.648374,2697.889,2344.271,-33.808586,9.584253,1.088881,-0.110687,3.477871,0.752513,-3.930636,-2.008714,1.674461,1.200339,-1.083736,-1.938086,0.089744,1.765662,1.311115,-0.021183,0.711734,0.369189,-0.825875,-0.810309
1771,3.542000,1.693893,2701.966,2311.298,-33.766403,9.842871,1.319832,-0.290883,3.364991,0.837289,-4.026186,-2.435014,1.475132,1.276162,-1.320742,-2.368901,0.073984,1.650152,1.091066,-0.122295,0.717741,0.237899,-0.924665,-0.732091
1772,3.544000,1.782305,2739.694,2266.626,-33.672066,10.088198,1.574067,-0.447932,3.234932,0.902970,-4.117264,-2.780818,1.344592,1.437735,-1.586250,-2.721143,0.164014,1.572742,0.818619,-0.190583,0.871127,0.164288,-1.095835,-0.738171
1773,3.546000,1.896200,2804.866,2218.116,-33.566132,10.261686,1.842077,-0.541788,3.081747,0.928401,-4.199943,-3.050464,1.245369,1.648313,-1.818959,-2.948890,0.344413,1.567559,0.571858,-0.244371,1.107160,0.167850,-1.289011,-0.814724
1774,3.548000,2.013226,2882.204,2172.574,-33.450233,10.333194,2.074276,-0.549821,2.915002,0.863454,-4.297325,-3.224969,1.171068,1.851393,-1.997877,-3.044479,0.571728,1.625646,0.386144,-0.303793,1.371133,0.273356,-1.465399,-0.958421
1775,3.550000,2.114206,2957.821,2134.754,-33.322006,10.299170,2.219712,-0.474514,2.750218,0.661398,-4.421781,-3.265888,1.141048,2.003270,-2.125958,-3.024951,0.786645,1.703436,0.251275,-0.376230,1.621134,0.487421,-1.591416,-1.153178
1776,3.552000,2.186267,3022.654,2107.778,-33.202499,10.179817,2.268742,-0.337396,2.606977,0.330514,-4.560225,-3.165553,1.171913,2.089333,-2.224735,-2.918309,0.963278,1.769838,0.125370,-0.457620,1.823838,0.762180,-1.672315,-1.363366
1777,3.554000,2.222382,3071.078,2093.855,-33.111950,10.025665,2.258260,-0.168820,2.494404,-0.069761,-4.680047,-2.956026,1.266895,2.131539,-2.300235,-2.750607,1.104049,1.821091,-0.033792,-0.554390,1.940285,1.021692,-1.734087,-1.546507
1778,3.556000,2.220084,3098.782,2095.182,-33.037872,9.889016,2.212539,-0.006794,2.398742,-0.477754,-4.741948,-2.687040,1.407330,2.174511,-2.319012,-2.540755,1.214218,1.877455,-0.229708,-0.668026,1.947292,1.212202,-1.774881,-1.648503
1779,3.558000,2.180743,3102.204,2114.465,-32.923420,9.779408,2.094113,0.140994,2.317870,-0.842965,-4.685171,-2.399376,1.539694,2.236195,-2.251282,-2.322643,1.292403,1.973338,-0.423784,-0.762519,1.865517,1.287336,-1.781574,-1.621891
1780,3.560000,2.110588,3079.339,2154.815,-32.643635,9.663570,1.806390,0.296498,2.242089,-1.120217,-4.432604,-2.120299,1.566262,2.264231,-2.049901,-2.114016,1.308583,2.107404,-0.604951,-0.795495,1.764054,1.222867,-1.767310,-1.488251
1781,3.562000,2.023949,3033.652,2218.628,-31.995144,9.494848,1.203675,0.429067,2.127136,-1.185056,-3.914658,-1.913734,1.335874,2.141334,-1.570918,-1.840817,1.191640,2.177524,-0.826359,-0.677544,1.773692,1.035970,-1.797882,-1.378553
1782,3.564000,1.944443,2979.543,2303.609,-30.975073,9.229101,0.335031,0.546459,1.926774,-0.989857,-3.200863,-1.820335,0.882251,1.847141,-0.822519,-1.502262,0.904160,2.124730,-1.063633,-0.392569,1.866099,0.753624,-1.843958,-1.347530
1783,3.566000,1.899613,2942.798,2398.432,-29.802563,8.885334,-0.535680,0.731756,1.638545,-0.660338,-2.439477,-1.785753,0.384521,1.477588,-0.024571,-1.213631,0.479787,1.969375,-1.242737,-0.068315,1.902272,0.436657,-1.817018,-1.337580
1784,3.568000,1.908262,2945.257,2483.613,-28.630547,8.565189,-1.206022,1.003323,1.310246,-0.285762,-1.712131,-1.751758,-0.083021,1.120631,0.682930,-1.026907,-0.039998,1.696308,-1.352385,0.220522,1.861656,0.151432,-1.722949,-1.326316
1785,3.570000,1.967740,2985.538,2542.009,-27.539600,8.335823,-1.621756,1.327898,0.998948,0.084655,-1.077349,-1.686849,-0.497470,0.834494,1.283286,-0.901142,-0.570772,1.359518,-1.374737,0.494316,1.803824,-0.051228,-1.587229,-1.306482
1786,3.572000,2.055846,3040.947,2569.922,-26.583282,8.206310,-1.836543,1.653731,0.753679,0.414143,-0.596905,-1.593518,-0.836518,0.645784,1.788225,-0.772927,-1.009858,1.054006,-1.307099,0.775226,1.781555,-0.154376,-1.444639,-1.278912
1787,3.574000,2.145241,3086.212,2575.673,-25.811152,8.157250,-1.932027,1.931565,0.604445,0.685404,-0.307266,-1.490415,-1.080837,0.552033,2.182736,-0.630567,-1.311086,0.830569,-1.195596,1.039048,1.805535,-0.173997,-1.340160,-1.257275
1788,3.576000,2.214484,3105.655,2570.483,-25.293179,8.156614,-1.953286,2.124776,0.538510,0.900363,-0.181236,-1.382524,-1.236312,0.533039,2.459510,-0.494756,-1.499539,0.690376,-1.079404,1.256558,1.849958,-0.139999,-1.288457,-1.247248
1789,3.578000,2.250521,3093.179,2562.413,-25.101097,8.182847,-1.895293,2.215888,0.512415,1.065707,-0.149722,-1.258741,-1.329604,0.562568,2.640857,-0.376502,-1.627477,0.614714,-0.964273,1.416094,1.866532,-0.092244,-1.276808,-1.243183
1790,3.580000,2.247287,3047.570,2555.222,-25.273811,8.235608,-1.733100,2.204312,0.492343,1.187886,-0.151880,-1.101925,-1.375330,0.621014,2.754846,-0.270986,-1.726405,0.585357,-0.850149,1.510985,1.814076,-0.067522,-1.296684,-1.241277
1791,3.582000,2.203734,2969.726,2549.474,-25.809799,8.334077,-1.435849,2.098222,0.460522,1.267482,-0.154697,-0.897709,-1.368539,0.699484,2.823927,-0.165201,-1.800510,0.587740,-0.743698,1.530293,1.667004,-0.091285,-1.348382,-1.243771
1792,3.584000,2.122447,2862.861,2544.049,-26.686909,8.493021,-0.978611,1.906028,0.406521,1.296122,-0.154593,-0.647314,-1.303495,0.784941,2.854879,-0.051076,-1.839088,0.612028,-0.646296,1.469359,1.422444,-0.166744,-1.426176,-1.254580
1793,3.586000,2.009363,2734.527,2537.634,-27.867729,8.704014,-0.361311,1.630255,0.325398,1.256073,-0.179681,-0.373202,-1.173507,0.858433,2.830871,0.064801,-1.820123,0.654574,-0.552296,1.331867,1.104423,-0.265931,-1.509787,-1.277418
1794,3.588000,1.874455,2599.989,2530.457,-29.270912,8.947774,0.388929,1.286531,0.237508,1.132093,-0.281881,-0.107077,-0.954214,0.896255,2.697415,0.155539,-1.708840,0.710238,-0.467202,1.125125,0.765719,-0.332781,-1.571839,-1.312762
1795,3.590000,1.732460,2485.264,2526.106,-30.753757,9.189042,1.190982,0.911663,0.193394,0.912342,-0.533242,0.124839,-0.589604,0.877688,2.358316,0.180731,-1.453249,0.770964,-0.427036,0.856800,0.481344,-0.299610,-1.588273,-1.352021
1796,3.592000,1.602235,2424.519,2530.548,-32.143333,9.363895,1.914804,0.570270,0.236732,0.583772,-0.974510,0.327351,-0.025367,0.799354,1.746694,0.122826,-1.007768,0.835974,-0.470842,0.543114,0.305135,-0.136263,-1.538739,-1.377745
1797,3.594000,1.503198,2446.183,2544.788,-33.291069,9.407683,2.454043,0.348354,0.343338,0.120700,-1.550471,0.527948,0.685332,0.665302,0.922199,-0.009408,-0.402173,0.931653,-0.585330,0.196352,0.239673,0.142325,-1.401149,-1.359982
1798,3.596000,1.449006,2551.588,2557.319,-34.103035,9.309337,2.752869,0.285307,0.453727,-0.469931,-2.139602,0.721216,1.383641,0.523722,0.079989,-0.195172,0.260090,1.109896,-0.700130,-0.176243,0.276430,0.500367,-1.200300,-1.270831
1799,3.598000,1.442068,2708.855,2551.670,-34.535553,9.151403,2.779366,0.275219,0.558819,-1.042672,-2.649655,0.784022,1.902223,0.472660,-0.579631,-0.387374,0.861357,1.328347,-0.749905,-0.492826,0.425203,0.850719,-1.024074,-1.099355
1800,3.600000,1.475667,2870.519,2521.867,-34.596405,9.057570,2.565772,0.186069,0.704797,-1.402893,-3.039618,0.603258,2.163337,0.557162,-0.971104,-0.514406,1.319240,1.453140,-0.744819,-0.671505,0.685333,1.122625,-0.970210,-0.922366
1801,3.602000,1.539362,2997.838,2476.862,-34.380920,9.074757,2.300545,0.122496,0.933749,-1.544248,-3.316679,0.282317,2.278237,0.736613,-1.191585,-0.599589,1.632423,1.482905,-0.740903,-0.791078,0.953790,1.324563,-1.010852,-0.841200
